id,artifact,segment_identity,segment_offset,analysis_linear,payload_offset,body_size,body_span,boundary_state,origin,work_queue,accepted_state,name,map_public,map_module,map_segment,source_form,source_ref,observation,tasm_proc,tasm_distance,tasm_listing_line,ghidra_contiguous,ghidra_range_count,caller_count,callee_count,evidence_basis,notes
th04-maine-boundary-0a64d,th04-maine,mz-load-module,0xA64D,0x1A64D,0xA64D,0xC6,0xC6,corroborated,authored,reconstruct,unreviewed,script_param_read_number_first(int far&),script_param_read_number_first(int far&),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0a713,th04-maine,mz-load-module,0xA713,0x1A713,0xA713,0x28,0x28,corroborated,authored,reconstruct,unreviewed,script_param_read_number_second(int far&),script_param_read_number_second(int far&),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,true,1,0,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0a73b,th04-maine,mz-load-module,0xA73B,0x1A73B,0xA73B,0x54,0x54,corroborated,authored,reconstruct,unreviewed,cursor_advance_and_animate(),cursor_advance_and_animate(),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,true,1,1,3,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0a78f,th04-maine,mz-load-module,0xA78F,0x1A78F,0xA78F,0x86,0x86,corroborated,authored,reconstruct,unreviewed,box_1_to_0_masked(box_mask_t),box_1_to_0_masked(box_mask_t),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0a815,th04-maine,mz-load-module,0xA815,0x1A815,0xA815,0x32,0x32,corroborated,authored,reconstruct,unreviewed,box_1_to_0_animate(),box_1_to_0_animate(),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,true,1,1,4,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0a847,th04-maine,mz-load-module,0xA847,0x1A847,0xA847,0x3A,0x575,provisional,authored,reconstruct,unreviewed,script_op(unsigned char),script_op(unsigned char),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,false,2,1,1,target-unpacked-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-maine-boundary-0adfc,th04-maine,mz-load-module,0xADFC,0x1ADFC,0xADFC,0xD4,0xD4,corroborated,authored,reconstruct,unreviewed,cutscene_animate(),cutscene_animate(),th04/cutscene.cpp,CUTSCENE_TEXT,candidate-cpp,candidate:th04/cutscene.cpp,ghidra+map-public,,,,true,1,1,7,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0aed0,th04-maine,mz-load-module,0xAED0,0x1AED0,0xAED0,0x15D,0x15D,corroborated,authored,reconstruct,unreviewed,sub_AED0,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_AED0,near,1867,true,1,0,4,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b02d,th04-maine,mz-load-module,0xB02D,0x1B02D,0xB02D,0x117,0x117,corroborated,authored,reconstruct,unreviewed,sub_B02D,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B02D,near,2047,true,1,0,4,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b144,th04-maine,mz-load-module,0xB144,0x1B144,0xB144,0x117,0x117,corroborated,authored,reconstruct,unreviewed,sub_B144,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B144,near,2199,true,1,0,4,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b25b,th04-maine,mz-load-module,0xB25B,0x1B25B,0xB25B,0x36,0x36,corroborated,authored,reconstruct,unreviewed,sub_B25B,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B25B,near,2357,true,1,3,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b291,th04-maine,mz-load-module,0xB291,0x1B291,0xB291,0x8D,0x8D,corroborated,authored,reconstruct,unreviewed,sub_B291,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B291,near,2405,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b31e,th04-maine,mz-load-module,0xB31E,0x1B31E,0xB31E,0x8E,0x8E,corroborated,authored,reconstruct,unreviewed,sub_B31E,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B31E,near,2496,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b3ac,th04-maine,mz-load-module,0xB3AC,0x1B3AC,0xB3AC,0xA1,0xA1,corroborated,authored,reconstruct,unreviewed,sub_B3AC,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B3AC,near,2594,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b44d,th04-maine,mz-load-module,0xB44D,0x1B44D,0xB44D,0x33A,0x33A,corroborated,authored,reconstruct,unreviewed,staffroll_animate(),staffroll_animate(),th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+map-public+tasm-proc,@staffroll_animate$qv,near,2693,true,1,1,20,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b787,th04-maine,mz-load-module,0xB787,0x1B787,0xB787,0x96,0x96,corroborated,authored,reconstruct,unreviewed,"graph_3_digit_put(int,int,unsigned )","graph_3_digit_put(int,int,unsigned )",th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+map-public+tasm-proc,@graph_3_digit_put$qiiu,near,3040,true,1,3,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b81d,th04-maine,mz-load-module,0xB81D,0x1B81D,0xB81D,0x69,0x69,corroborated,authored,reconstruct,unreviewed,sub_B81D,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B81D,near,3129,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b886,th04-maine,mz-load-module,0xB886,0x1B886,0xB886,0xF5,0xF5,corroborated,authored,reconstruct,unreviewed,"skill_apply_and_graph_percentage(int,int,unsigned int,unsigned int)","skill_apply_and_graph_percentage(int,int,unsigned int,unsigned int)",th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+map-public+tasm-proc,@skill_apply_and_graph_percentage$qiiuiui,near,3198,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b97b,th04-maine,mz-load-module,0xB97B,0x1B97B,0xB97B,0x77,0x77,corroborated,authored,reconstruct,unreviewed,"graph_fraction_of_million_put(int,int,unsigned long)","graph_fraction_of_million_put(int,int,unsigned long)",th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+map-public+tasm-proc,@graph_fraction_of_million_put$qiiul,near,3327,true,1,2,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0b9f2,th04-maine,mz-load-module,0xB9F2,0x1B9F2,0xB9F2,0x148,0x182,provisional,authored,reconstruct,unreviewed,sub_B9F2,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_B9F2,near,3392,false,2,1,3,target-unpacked-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-maine-boundary-0bb81,th04-maine,mz-load-module,0xBB81,0x1BB81,0xBB81,0x605,0xA9CE,provisional,authored,reconstruct,unreviewed,sub_BB81,,th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_BB81,near,3585,false,7,1,22,target-unpacked-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-maine-boundary-0c0f8,th04-maine,mz-load-module,0xC0F8,0x1C0F8,0xC0F8,0x51,0x51,corroborated,authored,reconstruct,unreviewed,verdict_animate(),verdict_animate(),th04_maine.asm,MAINE_01_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+map-public+tasm-proc,@verdict_animate$qv,near,4208,true,1,1,8,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c149,th04-maine,mz-load-module,0xC149,0x1C149,0xC149,0x58,0x58,corroborated,authored,reconstruct,unreviewed,scoredat_decode(),scoredat_decode(),th04/score_d.cpp,SCORE_TEXT,candidate-cpp,candidate:th04/score_d.cpp,ghidra+map-public,,,,true,1,3,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c1a1,th04-maine,mz-load-module,0xC1A1,0x1C1A1,0xC1A1,0x65,0x65,corroborated,authored,reconstruct,unreviewed,scoredat_encode(),scoredat_encode(),th04/score_e.cpp,SCORE_TEXT,candidate-cpp,candidate:th04/score_e.cpp,ghidra+map-public,,,,true,1,2,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c206,th04-maine,mz-load-module,0xC206,0x1C206,0xC206,0xA7,0xA7,corroborated,authored,reconstruct,unreviewed,scoredat_recreate(),scoredat_recreate(),th04/hi_end.cpp,SCORE_TEXT,candidate-cpp,candidate:th04/hi_end.cpp,ghidra+map-public,,,,true,1,1,5,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c2ad,th04-maine,mz-load-module,0xC2AD,0x1C2AD,0xC2AD,0x69,0x69,corroborated,authored,reconstruct,unreviewed,hiscore_scoredat_load_for(playchar_t),hiscore_scoredat_load_for(playchar_t),th04/hi_end.cpp,SCORE_TEXT,candidate-cpp,candidate:th04/hi_end.cpp,ghidra+map-public,,,,true,1,1,7,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c316,th04-maine,mz-load-module,0xC316,0x1C316,0xC316,0x9C,0x9C,corroborated,authored,reconstruct,unreviewed,hiscore_scoredat_save(),hiscore_scoredat_save(),th04/hi_end.cpp,SCORE_TEXT,candidate-cpp,candidate:th04/hi_end.cpp,ghidra+map-public,,,,true,1,1,7,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c3b2,th04-maine,mz-load-module,0xC3B2,0x1C3B2,0xC3B2,0x154,0x154,corroborated,authored,reconstruct,unreviewed,sub_C3B2,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C3B2,near,4268,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c506,th04-maine,mz-load-module,0xC506,0x1C506,0xC506,0xE6,0xE6,corroborated,authored,reconstruct,unreviewed,sub_C506,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C506,near,4470,true,1,1,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c5ec,th04-maine,mz-load-module,0xC5EC,0x1C5EC,0xC5EC,0x79,0x79,corroborated,authored,reconstruct,unreviewed,sub_C5EC,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C5EC,near,4615,true,1,1,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c665,th04-maine,mz-load-module,0xC665,0x1C665,0xC665,0xAC,0xAC,corroborated,authored,reconstruct,unreviewed,sub_C665,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C665,near,4702,true,1,1,4,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c711,th04-maine,mz-load-module,0xC711,0x1C711,0xC711,0xB8,0xB8,corroborated,authored,reconstruct,unreviewed,sub_C711,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C711,near,4809,true,1,1,4,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c7c9,th04-maine,mz-load-module,0xC7C9,0x1C7C9,0xC7C9,0x1A,0x1A,corroborated,authored,reconstruct,unreviewed,sub_C7C9,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C7C9,near,4932,true,1,1,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c7e3,th04-maine,mz-load-module,0xC7E3,0x1C7E3,0xC7E3,0x31,0x31,corroborated,authored,reconstruct,unreviewed,sub_C7E3,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_C7E3,near,4962,true,1,1,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0c814,th04-maine,mz-load-module,0xC814,0x1C814,0xC814,0x4BA,0xC392,provisional,authored,reconstruct,unreviewed,regist_menu(),regist_menu(),th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+map-public+tasm-proc,@regist_menu$qv,near,5012,false,5,1,25,target-unpacked-ghidra+candidate-map,Ghidra body is noncontiguous and requires control-flow reconciliation.
th04-maine-boundary-0cbb0,th04-maine,mz-load-module,0xCBB0,0x1CBB0,0xCBB0,0x43,0x43,corroborated,authored,reconstruct,unreviewed,_egc_start_copy_inlined,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,_egc_start_copy_inlined,near,5526,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cbf3,th04-maine,mz-load-module,0xCBF3,0x1CBF3,0xCBF3,0x86,0x86,corroborated,authored,reconstruct,unreviewed,sub_CBF3,,th04_maine.asm,SCORE_TEXT,target-derived-asm,candidate:th04_maine.asm,ghidra+tasm-proc,sub_CBF3,near,5586,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cc7a,th04-maine,mz-load-module,0xCC7A,0x1CC7A,0xCC7A,0x29,0x29,corroborated,authored,reconstruct,unreviewed,vram_planes_set(),vram_planes_set(),th01/vplanset.cpp,SHARED,cross-game-candidate-cpp,candidate:th01/vplanset.cpp,ghidra+map-public,,,,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cca3,th04-maine,mz-load-module,0xCCA3,0x1CCA3,0xCCA3,0x15,0x15,corroborated,authored,reconstruct,unreviewed,frame_delay(int),frame_delay(int),th02/frmdely1.cpp,SHARED,cross-game-candidate-cpp,candidate:th02/frmdely1.cpp,ghidra+map-public,,,,true,1,6,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0ccb8,th04-maine,mz-load-module,0xCCB8,0x1CCB8,0xCCB8,0x25,0x25,corroborated,authored,reconstruct,unreviewed,pi_palette_apply(int),pi_palette_apply(int),th03/pi_put.cpp,SHARED,cross-game-candidate-cpp,candidate:th03/pi_put.cpp,ghidra+map-public,,,,true,1,4,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0ccdd,th04-maine,mz-load-module,0xCCDD,0x1CCDD,0xCCDD,0x88,0x88,corroborated,authored,reconstruct,unreviewed,"pi_put_8(int,int,int)","pi_put_8(int,int,int)",th03/pi_put.cpp,SHARED,cross-game-candidate-cpp,candidate:th03/pi_put.cpp,ghidra+map-public,,,,true,1,4,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cd65,th04-maine,mz-load-module,0xCD65,0x1CD65,0xCD65,0x46,0x46,corroborated,authored,reconstruct,unreviewed,"pi_load(int,const char far*)","pi_load(int,const char far*)",th03/pi_load.cpp,SHARED,cross-game-candidate-cpp,candidate:th03/pi_load.cpp,ghidra+map-public,,,,true,1,4,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cdab,th04-maine,mz-load-module,0xCDAB,0x1CDAB,0xCDAB,0xB1,0xB1,corroborated,authored,reconstruct,unreviewed,"pi_put_quarter_8(int,int,int,int)","pi_put_quarter_8(int,int,int,int)",th03/pi_put_q.cpp,SHARED,cross-game-candidate-cpp,candidate:th03/pi_put_q.cpp,ghidra+map-public,,,,true,1,0,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0ce5c,th04-maine,mz-load-module,0xCE5C,0x1CE5C,0xCE5C,0x0,0x0,provisional,original-asm,attest-asm,unreviewed,_hflip_lut_generate,_hflip_lut_generate,th03/hfliplut.asm,SHARED,candidate-asm,candidate:th03/hfliplut.asm,map-public,,,,,,,,target-unpacked-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
th04-maine-boundary-0ce7a,th04-maine,mz-load-module,0xCE7A,0x1CE7A,0xCE7A,0x56,0x56,corroborated,authored,reconstruct,unreviewed,input_wait_for_change(int),input_wait_for_change(int),th04/input_w.cpp,SHARED,candidate-cpp,candidate:th04/input_w.cpp,ghidra+map-public,,,,true,1,4,3,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0ced0,th04-maine,mz-load-module,0xCED0,0x1CED0,0xCED0,0x1C,0x1C,corroborated,authored,reconstruct,unreviewed,"polar(int,int,int)","polar(int,int,int)",th04/vector.cpp,SHARED,candidate-cpp,candidate:th04/vector.cpp,ghidra+map-public,,,,true,1,3,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0ceec,th04-maine,mz-load-module,0xCEEC,0x1CEEC,0xCEEC,0x42,0x42,corroborated,authored,reconstruct,unreviewed,VECTOR2_AT,VECTOR2_AT,th04/vector.cpp,SHARED,candidate-cpp,candidate:th04/vector.cpp,ghidra+map-public,,,,true,1,0,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cf2e,th04-maine,mz-load-module,0xCF2E,0x1CF2E,0xCF2E,0x2E,0x2E,corroborated,authored,reconstruct,unreviewed,_snd_pmd_resident,_snd_pmd_resident,th04/snd_pmdr.c,SHARED,candidate-c,candidate:th04/snd_pmdr.c,ghidra+map-public,,,,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cf5c,th04-maine,mz-load-module,0xCF5C,0x1CF5C,0xCF5C,0x2F,0x2F,corroborated,authored,reconstruct,unreviewed,_snd_mmd_resident,_snd_mmd_resident,th04/snd_mmdr.c,SHARED,candidate-c,candidate:th04/snd_mmdr.c,ghidra+map-public,,,,true,1,1,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cf8c,th04-maine,mz-load-module,0xCF8C,0x1CF8C,0xCF8C,0x1E,0x1E,corroborated,authored,reconstruct,unreviewed,SND_KAJA_INTERRUPT,SND_KAJA_INTERRUPT,th04/snd_kaja.cpp,SHARED,candidate-cpp,candidate:th04/snd_kaja.cpp,ghidra+map-public,,,,true,1,4,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0cfaa,th04-maine,mz-load-module,0xCFAA,0x1CFAA,0xCFAA,0x9C,0x9C,corroborated,authored,reconstruct,unreviewed,SND_DETERMINE_MODES,SND_DETERMINE_MODES,th04/snd_mode.cpp,SHARED,candidate-cpp,candidate:th04/snd_mode.cpp,ghidra+map-public,,,,true,1,1,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d046,th04-maine,mz-load-module,0xD046,0x1D046,0xD046,0x31,0x31,corroborated,authored,reconstruct,unreviewed,SND_DELAY_UNTIL_MEASURE,SND_DELAY_UNTIL_MEASURE,th04/snd_dlym.cpp,SHARED,candidate-cpp,candidate:th04/snd_dlym.cpp,ghidra+map-public,,,,true,1,1,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d078,th04-maine,mz-load-module,0xD078,0x1D078,0xD078,0x9A,0x9A,corroborated,original-asm,attest-asm,unreviewed,CDG_PUT_PLANE,CDG_PUT_PLANE,th04/cdg_p_pl.asm,SHARED,candidate-asm,candidate:th04/cdg_p_pl.asm,ghidra+map-public,,,,true,1,3,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d112,th04-maine,mz-load-module,0xD112,0x1D112,0xD112,0xEA,0xEA,corroborated,authored,reconstruct,unreviewed,SND_LOAD,SND_LOAD,th04/snd_load.cpp,SHARED,candidate-cpp,candidate:th04/snd_load.cpp,ghidra+map-public,,,,true,1,2,2,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d1fc,th04-maine,mz-load-module,0xD1FC,0x1D1FC,0xD1FC,0x12B,0x12B,corroborated,original-asm,attest-asm,unreviewed,GRAPH_PUTSA_FX,GRAPH_PUTSA_FX,th04/grppsafx.asm,SHARED,candidate-asm,candidate:th04/grppsafx.asm,ghidra+map-public,,,,true,1,7,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d335,th04-maine,mz-load-module,0xD335,0x1D335,0xD335,0x11,0x11,provisional,original-asm,attest-asm,unreviewed,FUN_1cc7_06c5,,th04/grppsafx.asm,SHARED,candidate-asm,candidate:th04/grppsafx.asm,ghidra,,,,true,1,1,0,target-unpacked-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-maine-boundary-0d356,th04-maine,mz-load-module,0xD356,0x1D356,0xD356,0x9D,0x9D,corroborated,original-asm,attest-asm,unreviewed,CDG_PUT_8,CDG_PUT_8,th04/cdg_put.asm,SHARED,candidate-asm,candidate:th04/cdg_put.asm,ghidra+map-public,,,,true,1,3,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d3f4,th04-maine,mz-load-module,0xD3F4,0x1D3F4,0xD3F4,0x48,0x48,corroborated,authored,reconstruct,unreviewed,game_exit(),game_exit(),th04/exit.cpp,SHARED,candidate-cpp,candidate:th04/exit.cpp,ghidra+map-public,,,,true,1,1,8,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d43c,th04-maine,mz-load-module,0xD43C,0x1D43C,0xD43C,0x4D,0x4D,corroborated,authored,reconstruct,unreviewed,game_init_main(const unsigned char far*),game_init_main(const unsigned char far*),th04/initmain.cpp,SHARED,candidate-cpp,candidate:th04/initmain.cpp,ghidra+map-public,,,,true,1,1,8,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d48a,th04-maine,mz-load-module,0xD48A,0x1D48A,0xD48A,0x8,0x8,corroborated,original-asm,attest-asm,unreviewed,input_reset_sense(),input_reset_sense(),th04/input_s.asm,SHARED,candidate-asm,candidate:th04/input_s.asm,ghidra+map-public,,,,true,1,3,0,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d492,th04-maine,mz-load-module,0xD492,0x1D492,0xD492,0x101,0x101,corroborated,original-asm,attest-asm,unreviewed,input_sense(),input_sense(),th04/input_s.asm,SHARED,candidate-asm,candidate:th04/input_s.asm,ghidra+map-public,,,,true,1,2,1,target-unpacked-ghidra+candidate-map,
th04-maine-boundary-0d594,th04-maine,mz-load-module,0xD594,0x1D594,0xD594,0x0,0x0,provisional,authored,reconstruct,unreviewed,_snd_se_reset,_snd_se_reset,th02/snd_se_r.cpp,SHARED,cross-game-candidate-cpp,candidate:th02/snd_se_r.cpp,map-public,,,,,,,,target-unpacked-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
th04-maine-boundary-0d5a0,th04-maine,mz-load-module,0xD5A0,0x1D5A0,0xD5A0,0x0,0x0,provisional,authored,reconstruct,unreviewed,SND_SE_PLAY,SND_SE_PLAY,th04/snd_se.cpp,SHARED,candidate-cpp,candidate:th04/snd_se.cpp,map-public,,,,,,,,target-unpacked-ghidra+candidate-map,TLINK public has no corresponding Ghidra function entry.
