id,artifact,kind,segment,offset,file_offset,size,compare_size,boundary_state,origin,state,name,source,evidence_ids,replay_command,notes
th04-main-elly-phase-cloud-reverse-v45,th04-main,function,MAIN_034_TEXT,0x862F,0x1D8BF,0xA5,0xA5,reviewed,authored,exact,elly_phase_cloud_reverse,src/main/boss/elly_phase_cloud_reverse.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-elly-phase-cloud-reverse-boundary-v45;ev-th04-main-elly-phase-cloud-reverse-toolchain-v45;ev-th04-main-elly-phase-cloud-reverse-omf-v45;ev-th04-main-elly-phase-cloud-reverse-cold-v45;ev-th04-main-elly-phase-cloud-reverse-layout-v45;ev-th04-main-elly-phase-cloud-reverse-raw-v45;ev-th04-main-elly-phase-cloud-reverse-aggregate-v45;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-elly-phase-cloud-reverse-v45,Target-first Elly local helper at runtime 0x2C0BF..0x2C163 (165 bytes) is exact from maintained natural C++. Focused two-cold gptweb-elly-phase-cloud-reverse-v45-focused-web-001 and 86-unit aggregate gptweb-elly-local-family-v48-precommit-web-002 pass raw/map/ordered-relocation/OMF/determinism; boundary review uses target raw/TASM with Ghidra only as provisional corroboration.
th04-main-elly-phase-ring16-v46,th04-main,function,MAIN_034_TEXT,0x86D4,0x1D964,0x6B,0x6B,reviewed,authored,exact,elly_phase_ring16,src/main/boss/elly_phase_ring16.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-elly-phase-ring16-boundary-v46;ev-th04-main-elly-phase-ring16-toolchain-v46;ev-th04-main-elly-phase-ring16-omf-v46;ev-th04-main-elly-phase-ring16-cold-v46;ev-th04-main-elly-phase-ring16-layout-v46;ev-th04-main-elly-phase-ring16-raw-v46;ev-th04-main-elly-phase-ring16-aggregate-v46;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-elly-phase-ring16-v46,Target-first Elly local helper at runtime 0x2C164..0x2C1CE (107 bytes) is exact from maintained natural C++. Focused two-cold gptweb-elly-phase-ring16-v46-focused-web-001 and 86-unit aggregate gptweb-elly-local-family-v48-precommit-web-002 pass raw/map/ordered-relocation/OMF/determinism; boundary review uses target raw/TASM with Ghidra only as provisional corroboration.
th04-main-elly-phase-four-rings-v47,th04-main,function,MAIN_034_TEXT,0x873F,0x1D9CF,0x82,0x82,reviewed,authored,exact,elly_phase_four_rings,src/main/boss/elly_phase_four_rings.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-elly-phase-four-rings-boundary-v47;ev-th04-main-elly-phase-four-rings-toolchain-v47;ev-th04-main-elly-phase-four-rings-omf-v47;ev-th04-main-elly-phase-four-rings-cold-v47;ev-th04-main-elly-phase-four-rings-layout-v47;ev-th04-main-elly-phase-four-rings-raw-v47;ev-th04-main-elly-phase-four-rings-aggregate-v47;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-elly-phase-four-rings-v47,Target-first Elly local helper at runtime 0x2C1CF..0x2C250 (130 bytes) is exact from maintained natural C++. Focused two-cold gptweb-elly-phase-four-rings-v47-focused-web-001 and 86-unit aggregate gptweb-elly-local-family-v48-precommit-web-002 pass raw/map/ordered-relocation/OMF/determinism; boundary review uses target raw/TASM with Ghidra only as provisional corroboration.
th04-main-elly-phase-final-v48,th04-main,function,MAIN_034_TEXT,0x87C1,0x1DA51,0x94,0x94,reviewed,authored,exact,elly_phase_final,src/main/boss/elly_phase_final.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-elly-phase-final-boundary-v48;ev-th04-main-elly-phase-final-toolchain-v48;ev-th04-main-elly-phase-final-omf-v48;ev-th04-main-elly-phase-final-cold-v48;ev-th04-main-elly-phase-final-layout-v48;ev-th04-main-elly-phase-final-raw-v48;ev-th04-main-elly-phase-final-aggregate-v48;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-elly-phase-final-v48,Target-first Elly local helper at runtime 0x2C251..0x2C2E4 (148 bytes) is exact from maintained natural C++. Focused two-cold gptweb-elly-phase-final-v48-focused-web-001 and 86-unit aggregate gptweb-elly-local-family-v48-precommit-web-002 pass raw/map/ordered-relocation/OMF/determinism; boundary review uses target raw/TASM with Ghidra only as provisional corroboration.
th04-main-elly-update-v49,th04-main,code-region,MAIN_034_TEXT,0x8855,0x1DAE5,0x3E9,0x3E9,reviewed,authored,exact,elly_update,src/main/boss/elly_update.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-elly-update-boundary-v49;ev-th04-main-elly-update-toolchain-v49;ev-th04-main-elly-update-omf-v49;ev-th04-main-elly-update-cold-v49;ev-th04-main-elly-update-layout-v49;ev-th04-main-elly-update-raw-v49;ev-th04-main-elly-update-aggregate-v49;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-elly-update-v49,Target-first public FAR Elly dispatcher at runtime 0x2C2E5..0x2C6CD is exact from maintained natural C++: 0x3AD code bytes through RETF plus 0x3C bytes of three compiler switch-table regions. Focused and 87-unit aggregate two-cold replay pass all exactness surfaces; Pascal FAR ABI and uppercase OMF external spelling resolve the residual ASM and exact boss callback.
th04-main-marisa-bits-init-v50,th04-main,function,MAIN_033_TEXT,0x3175,0x18405,0x65,0x65,reviewed,authored,exact,marisa_bits_init,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-bits-init-boundary;ev-th04-main-marisa-bits-init-toolchain;ev-th04-main-marisa-bits-init-omf;ev-th04-main-marisa-bits-init-cold;ev-th04-main-marisa-bits-init-layout;ev-th04-main-marisa-bits-init-raw;ev-th04-main-marisa-bits-init-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-bits-init-v50,"Marisa bit initializer at runtime 0x26C05..0x26C69 is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-bits-update-v51,th04-main,function,MAIN_033_TEXT,0x31DA,0x1846A,0x16D,0x16D,reviewed,authored,exact,marisa_bits_update,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-bits-update-boundary;ev-th04-main-marisa-bits-update-toolchain;ev-th04-main-marisa-bits-update-omf;ev-th04-main-marisa-bits-update-cold;ev-th04-main-marisa-bits-update-layout;ev-th04-main-marisa-bits-update-raw;ev-th04-main-marisa-bits-update-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-bits-update-v51,"Marisa bit update loop at runtime 0x26C6A..0x26DD6 is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-bits-fire-v52,th04-main,function,MAIN_033_TEXT,0x3347,0x185D7,0x28,0x28,reviewed,authored,exact,marisa_bits_fire,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-bits-fire-boundary;ev-th04-main-marisa-bits-fire-toolchain;ev-th04-main-marisa-bits-fire-omf;ev-th04-main-marisa-bits-fire-cold;ev-th04-main-marisa-bits-fire-layout;ev-th04-main-marisa-bits-fire-raw;ev-th04-main-marisa-bits-fire-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-bits-fire-v52,"Marisa bit callback dispatcher at runtime 0x26DD7..0x26DFE is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-cloud-pair-v53,th04-main,function,MAIN_033_TEXT,0x336F,0x185FF,0x9E,0x9E,reviewed,authored,exact,marisa_phase_cloud_pair,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-cloud-pair-boundary;ev-th04-main-marisa-cloud-pair-toolchain;ev-th04-main-marisa-cloud-pair-omf;ev-th04-main-marisa-cloud-pair-cold;ev-th04-main-marisa-cloud-pair-layout;ev-th04-main-marisa-cloud-pair-raw;ev-th04-main-marisa-cloud-pair-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-cloud-pair-v53,"Marisa cloud-pair phase at runtime 0x26DFF..0x26E9C is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-gather-bits-v54,th04-main,function,MAIN_033_TEXT,0x340D,0x1869D,0x87,0x87,reviewed,authored,exact,marisa_phase_gather_bits,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-gather-bits-boundary;ev-th04-main-marisa-gather-bits-toolchain;ev-th04-main-marisa-gather-bits-omf;ev-th04-main-marisa-gather-bits-cold;ev-th04-main-marisa-gather-bits-layout;ev-th04-main-marisa-gather-bits-raw;ev-th04-main-marisa-gather-bits-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-gather-bits-v54,"Marisa sparse gather phase at runtime 0x26E9D..0x26F23 is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-bit-fire-v55,th04-main,function,MAIN_033_TEXT,0x3494,0x18724,0x3D,0x3D,reviewed,authored,exact,marisa_bit_fire_spread,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-bit-fire-boundary;ev-th04-main-marisa-bit-fire-toolchain;ev-th04-main-marisa-bit-fire-omf;ev-th04-main-marisa-bit-fire-cold;ev-th04-main-marisa-bit-fire-layout;ev-th04-main-marisa-bit-fire-raw;ev-th04-main-marisa-bit-fire-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-bit-fire-v55,"Marisa spread bit-fire callback at runtime 0x26F24..0x26F60 is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-spread-bits-v56,th04-main,function,MAIN_033_TEXT,0x34D1,0x18761,0x100,0x100,reviewed,authored,exact,marisa_phase_spread_bits,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-spread-bits-boundary;ev-th04-main-marisa-spread-bits-toolchain;ev-th04-main-marisa-spread-bits-omf;ev-th04-main-marisa-spread-bits-cold;ev-th04-main-marisa-spread-bits-layout;ev-th04-main-marisa-spread-bits-raw;ev-th04-main-marisa-spread-bits-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-spread-bits-v56,"Marisa spread-bits phase at runtime 0x26F61..0x27060 is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-bit-fire-single-v57,th04-main,function,MAIN_033_TEXT,0x35D1,0x18861,0x18,0x18,reviewed,authored,exact,marisa_bit_fire_single,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-bit-fire-single-boundary;ev-th04-main-marisa-bit-fire-single-toolchain;ev-th04-main-marisa-bit-fire-single-omf;ev-th04-main-marisa-bit-fire-single-cold;ev-th04-main-marisa-bit-fire-single-layout;ev-th04-main-marisa-bit-fire-single-raw;ev-th04-main-marisa-bit-fire-single-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-bit-fire-single-v57,"Marisa single bit-fire callback at runtime 0x27061..0x27078 is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-star-bits-v58,th04-main,function,MAIN_033_TEXT,0x35E9,0x18879,0x104,0x104,reviewed,authored,exact,marisa_phase_star_bits,src/main/boss/marisa4_bits_init.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-star-bits-boundary;ev-th04-main-marisa-star-bits-toolchain;ev-th04-main-marisa-star-bits-omf;ev-th04-main-marisa-star-bits-cold;ev-th04-main-marisa-star-bits-layout;ev-th04-main-marisa-star-bits-raw;ev-th04-main-marisa-star-bits-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-star-bits-v58,"Marisa star-bits phase at runtime 0x27079..0x2717C is exact from maintained natural C++. Focused gptweb-marisa-main033-v58-focused-web-002 and 96-unit aggregate gptweb-marisa-main033-v58-precommit-web-003 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-orbit-cloud-v59,th04-main,function,MAIN_033_TEXT,0x36ED,0x1897D,0x1B8,0x1B8,reviewed,authored,exact,marisa_phase_orbit_cloud,src/main/boss/marisa4_late.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-orbit-cloud-boundary;ev-th04-main-marisa-orbit-cloud-toolchain;ev-th04-main-marisa-orbit-cloud-omf;ev-th04-main-marisa-orbit-cloud-cold;ev-th04-main-marisa-orbit-cloud-layout;ev-th04-main-marisa-orbit-cloud-raw;ev-th04-main-marisa-orbit-cloud-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-orbit-cloud-v59,"Target-first MAIN_033 Marisa extent is exact from maintained natural C++. Focused gptweb-marisa-main033-v66-focused-final-web-001 and 104-owner aggregate gptweb-marisa-main033-v66-precommit-web-009 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-random-burst-v60,th04-main,function,MAIN_033_TEXT,0x38A5,0x18B35,0x15C,0x15C,reviewed,authored,exact,marisa_phase_random_burst,src/main/boss/marisa4_late.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-random-burst-boundary;ev-th04-main-marisa-random-burst-toolchain;ev-th04-main-marisa-random-burst-omf;ev-th04-main-marisa-random-burst-cold;ev-th04-main-marisa-random-burst-layout;ev-th04-main-marisa-random-burst-raw;ev-th04-main-marisa-random-burst-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-random-burst-v60,"Target-first MAIN_033 Marisa extent is exact from maintained natural C++. Focused gptweb-marisa-main033-v66-focused-final-web-001 and 104-owner aggregate gptweb-marisa-main033-v66-precommit-web-009 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
th04-main-marisa-special-angles-v61,th04-main,function,MAIN_033_TEXT,0x3A01,0x18C91,0x20D,0x20D,reviewed,authored,exact,marisa_phase_special_angles,src/main/boss/marisa4_late.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-special-angles-boundary;ev-th04-main-marisa-special-angles-toolchain;ev-th04-main-marisa-special-angles-omf;ev-th04-main-marisa-special-angles-cold;ev-th04-main-marisa-special-angles-layout;ev-th04-main-marisa-special-angles-raw;ev-th04-main-marisa-special-angles-aggregate;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-special-angles-v61,"Target-first MAIN_033 Marisa extent is exact from maintained natural C++. Focused gptweb-marisa-main033-v66-focused-final-web-001 and 104-owner aggregate gptweb-marisa-main033-v66-precommit-web-009 pass two cold materializations across raw bytes, map ownership, ordered relocations, valid deterministic OMF, and no low-level byte emission."
